
Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Y,X
95,1111,Butler BC 400801,Aug-21,92105.45,69912.25,,,26.30139,127.77972
95,1111,Butler BC 400801,Sep-21,52126.7,45629.55,754778.85,607751.1,26.30139,127.77972
95,1111,Butler BC 400801,Oct-21,93193.3,75408.7,,,26.30139,127.77972
95,1111,Butler BC 400801,Nov-21,83640.0,62129.75,,,26.30139,127.77972
95,1111,Butler BC 400801,Dec-21,19704.4,20079.7,,,26.30139,127.77972
95,1111,Butler BC 400801,Jan-22,75036.7,56869.8,,,26.30139,127.77972
95,1111,Butler BC 400801,Feb-22,60035.45,51834.35,,,26.30139,127.77972
95,1111,Butler BC 400801,Mar-22,89944.75,75970.05,,,26.30139,127.77972
95,1111,Butler BC 400801,Apr-22,46724.2,35890.05,,,26.30139,127.77972
95,1111,Butler BC 400801,May-22,116150.15,85432.45,,,26.30139,127.77972
95,1111,Butler BC 400801,Jun-22,69006.55,58001.05,,,26.30139,127.77972
95,1111,Butler BC 400801,Jul-22,57509.9,50374.05,,,26.30139,127.77972
95,1111,Butler BC 400801,Aug-22,50823.15,34689.65,,,26.30139,127.77972
95,1111,Butler BC 400801,Sep-22,74712.95,60763.75,836481.5,667443.35,26.30139,127.77972
96,1114,Ocean Breeze 400801,Oct-13,612434.72,488709.85,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Nov-13,676955.4,545639.0,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Dec-13,649810.85,515861.05,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jan-14,587458.79,480989.1,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Feb-14,522863.15,416750.8,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Mar-14,673301.0,535430.4,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Apr-14,590197.35,474462.7,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,May-14,624951.94,517213.35,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jun-14,638677.85,502389.3,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jul-14,560743.34,452069.7,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Aug-14,531156.6,419135.9,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Sep-14,648544.88,524157.25,7317095.87,5872808.4,26.30139,127.77972
96,1114,Ocean Breeze 400801,Oct-14,502588.1,396853.6,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Nov-14,496514.23,409208.6,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Dec-14,545854.41,425009.75,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jan-15,549949.29,443113.1,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Feb-15,512954.69,419964.15,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Mar-15,640867.62,499693.9,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Apr-15,551528.36,448043.8,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,May-15,564803.26,467367.7,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jun-15,533233.41,405200.1,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jul-15,430540.27,347375.35,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Aug-15,568727.42,455857.45,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Sep-15,425654.81,359197.55,6323215.87,5076885.05,26.30139,127.77972
96,1114,Ocean Breeze 400801,Oct-15,496037.45,399563.85,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Nov-15,518734.22,393730.0,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Dec-15,483642.8,390016.45,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jan-16,471193.55,368381.15,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Feb-16,519335.57,439931.25,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Mar-16,465154.76,358079.25,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Apr-16,496820.72,412197.6,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,May-16,570155.72,444985.1,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jun-16,452433.83,357218.6,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jul-16,430185.78,350746.35,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Aug-16,474235.01,383766.65,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Sep-16,456219.6,367419.15,5834149.01,4666035.4,26.30139,127.77972
96,1114,Ocean Breeze 400801,Oct-16,493887.58,384120.75,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Nov-16,460526.76,358105.4,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Dec-16,466730.57,383868.85,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Jan-17,399050.44,336641.2,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Feb-17,507772.01,388402.45,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Mar-17,553116.66,437233.4,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,Apr-17,532077.96,420845.15,,,26.30139,127.77972
96,1114,Ocean Breeze 400801,May-17,550363.95,430071.0,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jun-17,514451.65,412084.4,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jul-17,480578.2,384847.5,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Aug-17,425929.0,346593.6,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Sep-17,389743.75,311431.35,5774228.53,4594245.05,26.30139,127.77972
97,1114,Ocean Breeze 400801,Oct-17,485883.6,399183.35,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Nov-17,407844.15,337628.5,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Dec-17,522822.75,410170.65,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jan-18,521602.05,408138.9,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Feb-18,419107.32,357461.45,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Mar-18,523335.84,426913.9,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Apr-18,531092.35,395293.8,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,May-18,471697.72,378509.45,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jun-18,458734.62,390914.55,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jul-18,487110.19,383635.9,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Aug-18,480488.75,377807.6,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Sep-18,363172.96,307893.0,5672892.3,4573551.05,26.30139,127.77972
97,1114,Ocean Breeze 400801,Oct-18,520831.33,411065.6,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Nov-18,552782.41,418255.05,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Dec-18,535112.26,438321.1,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jan-19,385867.13,303139.25,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Feb-19,508625.71,397526.4,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Mar-19,498978.32,404196.1,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Apr-19,445450.81,372607.95,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,May-19,517577.12,399948.8,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jun-19,398372.38,322687.5,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jul-19,462833.33,355208.3,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Aug-19,547397.4,450581.1,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Sep-19,512415.95,393826.15,5886244.15,4667363.3,26.30139,127.77972
97,1114,Ocean Breeze 400801,Oct-19,468933.5,390003.3,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Nov-19,492593.75,391713.2,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Dec-19,460113.4,356601.2,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jan-20,416447.54,346463.5,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Feb-20,419920.95,336686.4,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Mar-20,510039.91,424853.7,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Apr-20,86642.35,37431.88,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jun-20,457768.45,366214.8,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jul-20,170247.0,136107.35,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Sep-20,99901.3,107822.4,3582608.15,2893897.73,26.30139,127.77972
97,1114,Ocean Breeze 400801,Oct-20,431208.95,337283.0,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Nov-20,558025.6,426203.25,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Dec-20,472355.2,387346.55,,,26.30139,127.77972
97,1114,Ocean Breeze 400801,Jan-21,151737.2,130526.75,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Feb-21,291900.05,241456.95,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Mar-21,552836.15,458208.3,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Apr-21,383890.6,264636.85,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,May-21,340473.85,272379.05,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Jun-21,304315.8,301939.35,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Jul-21,405974.05,283958.8,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Aug-21,421025.35,337387.25,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Sep-21,344665.5,283489.45,4658408.3,3724815.55,26.30139,127.77972
98,1114,Ocean Breeze 400801,Oct-21,422892.55,337245.75,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Nov-21,393433.0,305888.8,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Dec-21,363681.9,284128.7,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Jan-22,373599.95,289632.5,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Feb-22,369182.35,295345.9,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Mar-22,403559.65,346234.5,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Apr-22,372845.5,309353.7,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,May-22,521913.55,391521.2,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Jun-22,297985.9,260538.05,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Jul-22,402959.45,291763.95,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Aug-22,436668.45,376447.5,,,26.30139,127.77972
98,1114,Ocean Breeze 400801,Sep-22,393021.5,305357.95,4751743.75,3793458.5,26.30139,127.77972
98,2627,Terra Club,Aug-16,,,,,26.30139,127.77972
98,2627,Terra Club,Sep-16,1119.0,895.2,1119.0,895.2,26.30139,127.77972
98,2627,Terra Club,Oct-16,514.0,411.2,,,26.30139,127.77972
98,2627,Terra Club,Nov-16,1655.5,1324.4,,,26.30139,127.77972
98,2627,Terra Club,Dec-16,3715.0,2972.0,,,26.30139,127.77972
98,2627,Terra Club,Jan-17,2883.0,2306.4,,,26.30139,127.77972
98,2627,Terra Club,Feb-17,4353.35,3482.7,,,26.30139,127.77972
98,2627,Terra Club,Mar-17,1712.1,1369.7,,,26.30139,127.77972
98,2627,Terra Club,Apr-17,936.0,748.8,,,26.30139,127.77972
98,2627,Terra Club,May-17,375.15,300.1,,,26.30139,127.77972
98,2627,Terra Club,Jun-17,6947.0,5557.6,,,26.30139,127.77972
98,2627,Terra Club,Jul-17,1870.0,1496.0,,,26.30139,127.77972
98,2627,Terra Club,Aug-17,2379.0,1903.2,,,26.30139,127.77972
98,2627,Terra Club,Sep-17,1119.0,895.2,28459.1,22767.3,26.30139,127.77972
98,2627,Terra Club,Oct-17,1684.25,1347.4,,,26.30139,127.77972
98,2627,Terra Club,Nov-17,1650.4,1320.3,,,26.30139,127.77972
98,2627,Terra Club,Dec-17,4274.35,3419.5,,,26.30139,127.77972
98,2627,Terra Club,Jan-18,7914.8,6331.85,,,26.30139,127.77972
98,2627,Terra Club,Feb-18,204.85,163.9,,,26.30139,127.77972
98,2627,Terra Club,Mar-18,2153.0,1722.4,,,26.30139,127.77972
98,2627,Terra Club,Apr-18,838.1,670.5,,,26.30139,127.77972
98,2627,Terra Club,May-18,354.0,283.2,,,26.30139,127.77972
99,2627,Terra Club,Jun-18,1681.95,1345.55,,,26.30139,127.77972
99,2627,Terra Club,Sep-18,20755.7,16604.6,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Oct-13,61723.0,49423.65,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Nov-13,51484.65,41187.75,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Dec-13,91990.9,73592.7,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jan-14,43218.69,34702.35,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Feb-14,61100.1,48274.5,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Mar-14,83857.2,66067.75,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Apr-14,75955.95,60764.75,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,May-14,62989.35,50391.5,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jun-14,46216.8,36973.45,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jul-14,81645.85,65316.7,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Aug-14,39964.15,31971.3,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Sep-14,68426.75,54741.4,768573.39,613407.8,26.30139,127.77972
99,2317,West Pac Lodge 400801,Oct-14,75959.6,60767.65,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Nov-14,76300.2,61040.1,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Dec-14,72930.35,58344.3,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jan-15,56066.15,44852.95,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Feb-15,63271.75,50617.4,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Mar-15,68958.7,55166.95,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Apr-15,77844.6,62275.65,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,May-15,57433.75,45947.0,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jun-15,52170.7,41736.6,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jul-15,69382.9,55506.3,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Aug-15,38485.15,30788.1,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Sep-15,55098.8,44079.0,763902.65,611122.0,26.30139,127.77972
99,2317,West Pac Lodge 400801,Oct-15,48042.2,38433.75,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Nov-15,42670.9,34136.7,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Dec-15,86965.95,69572.75,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jan-16,59988.35,47990.65,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Feb-16,45955.8,36764.65,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Mar-16,63281.25,50624.95,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Apr-16,51872.6,41498.1,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,May-16,58189.25,46551.4,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jun-16,47438.25,37950.6,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Jul-16,32611.1,26088.9,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Aug-16,36088.25,28870.6,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Sep-16,60099.05,48079.25,633202.95,506562.3,26.30139,127.77972
99,2317,West Pac Lodge 400801,Oct-16,33564.8,26851.8,,,26.30139,127.77972
99,2317,West Pac Lodge 400801,Nov-16,32056.55,25645.25,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Dec-16,78099.6,62479.7,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jan-17,58269.7,46615.75,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Feb-17,40479.75,32383.8,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Mar-17,71917.8,57534.2,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Apr-17,56260.8,45008.65,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,May-17,42089.8,33671.85,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jun-17,54648.15,43718.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jul-17,17358.15,13886.55,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Aug-17,68556.35,54845.05,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Sep-17,31212.8,24970.2,584514.25,467611.3,26.30139,127.77972
100,2317,West Pac Lodge 400801,Oct-17,53477.85,42782.3,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Nov-17,14782.45,11825.95,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Dec-17,32450.65,25960.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jan-18,49259.75,39407.8,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Feb-18,22945.35,18356.3,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Mar-18,15954.2,12919.35,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Apr-18,31724.8,25223.85,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,May-18,47365.1,37892.05,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jun-18,27099.5,21679.6,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jul-18,25160.3,20128.25,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Aug-18,60458.8,48367.05,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Sep-18,28726.15,22980.9,409404.9,327523.9,26.30139,127.77972
100,2317,West Pac Lodge 400801,Oct-18,43705.9,34964.75,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Nov-18,34618.25,27694.6,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Dec-18,32159.6,27045.7,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jan-19,33548.9,26839.15,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Feb-19,46096.4,36877.15,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Mar-19,44585.65,35668.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Apr-19,13768.9,11015.1,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,May-19,45962.95,40343.15,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jun-19,23253.85,26664.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jul-19,67994.6,42761.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Aug-19,24925.05,19940.05,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Sep-19,30103.55,24082.85,440723.6,353897.0,26.30139,127.77972
100,2317,West Pac Lodge 400801,Oct-19,17767.85,14214.25,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Nov-19,11903.85,12070.7,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Dec-19,-197.6,11764.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jan-20,44741.2,20519.5,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Feb-20,22784.45,19030.8,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Mar-20,29359.1,23487.3,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Apr-20,13606.45,10885.15,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jun-20,-8847.2,,,,26.30139,127.77972
100,2317,West Pac Lodge 400801,Jul-20,31701.4,18283.35,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Sep-20,162819.5,130255.55,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Nov-20,13685.2,12273.6,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Dec-20,41479.4,31858.1,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Jan-21,20592.1,16473.7,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Feb-21,-18423.55,7322.8,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Mar-21,43649.35,12857.85,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Apr-21,32376.5,25901.2,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,May-21,13360.25,10688.2,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Jun-21,11946.8,9557.45,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Jul-21,-2850.6,5997.85,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Aug-21,10716.1,11347.7,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Sep-21,36874.2,18446.25,203405.75,162724.7,26.30139,127.77972
101,2317,West Pac Lodge 400801,Oct-21,21856.05,17484.85,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Nov-21,11898.45,9518.75,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Dec-21,25391.3,25403.45,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Jan-22,13990.65,7412.1,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Feb-22,37069.4,30607.5,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Mar-22,44210.85,33106.65,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Apr-22,15261.45,12209.15,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,May-22,6873.25,5498.6,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Jun-22,26799.8,21439.85,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Jul-22,5519.25,8884.0,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Aug-22,25992.75,16325.6,,,26.30139,127.77972
101,2317,West Pac Lodge 400801,Sep-22,1333.9,1067.1,236197.1,188957.6,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Oct-15,,,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Nov-15,,,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Jul-16,7283.05,5826.45,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Aug-16,11893.35,9514.7,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Sep-16,13312.6,10650.1,32489.0,25991.25,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Oct-16,1366.0,1092.8,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Nov-16,21520.1,17216.1,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Dec-16,14794.0,11835.2,,,26.30139,127.77972
101,3159,Whispers (West Pac Inn) 400801,Jan-17,8107.25,6485.8,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Feb-17,14586.65,11669.3,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Mar-17,29233.1,23386.5,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Apr-17,26614.45,21291.55,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,May-17,23452.4,18761.95,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Jun-17,18511.25,14809.0,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Jul-17,13075.75,10564.25,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Aug-17,26835.85,21365.0,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Sep-17,15259.0,12207.2,213355.8,170684.65,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Oct-17,24094.5,19275.6,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Nov-17,17875.1,14300.1,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Dec-17,20388.65,16310.95,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Jan-18,25552.0,21523.5,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Feb-18,15955.9,11682.8,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Mar-18,39448.55,32614.4,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Apr-18,26296.75,19982.8,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,May-18,15947.3,12997.85,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Jun-18,23486.4,18789.1,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Jul-18,29003.9,23203.15,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Aug-18,33148.55,26518.85,,,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Sep-18,30099.3,24079.45,301296.9,241278.55,26.30139,127.77972
102,3159,Whispers (West Pac Inn) 400801,Oct-18,19484.7,15587.8,,,26.30139,127.77972
