Service,Category,Region,Base,Location,Month,Year,Amount,Base_clean,Base_core,Base_core_matched,Base_lat,Base_lon
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,July,2021,70995,atsugi,atsugi,atsugi,35.443082,139.36249
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,August,2021,35717,atsugi,atsugi,atsugi,35.443082,139.36249
Navy,Reimbursement,Japan,Atsugi Navy,Club Trilogy NAFI,September,2021,81963,atsugi,atsugi,atsugi,35.443082,139.36249
Army,Revenue,Korea,Camp Humphreys,Cave,October,2021,233036,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,November,2021,192898,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,December,2021,288234,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,January,2022,97308,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,February,2022,260018,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,March,2022,312506,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,April,2022,154216,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,May,2022,221868,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,June,2022,349839,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,July,2022,195584,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,August,2022,190291,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Cave,September,2022,273571,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,October,2021,32661,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,November,2021,23409,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,December,2021,66037,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,January,2022,47556,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,February,2022,0,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,March,2022,6894,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,April,2022,53033,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,May,2022,42751,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,June,2022,35720,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,July,2022,50110,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,August,2022,36299,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Flighline Tap Room,September,2022,21584,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,October,2021,677177,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,November,2021,683105,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,December,2021,465749,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,January,2022,450717,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,February,2022,612136,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,March,2022,728398,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,April,2022,847972,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,May,2022,795601,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,June,2022,447122,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,July,2022,505314,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,August,2022,774268,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Morning Calm,September,2022,833652,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,October,2021,30658,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,November,2021,31317,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,December,2021,25003,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,January,2022,9283,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,February,2022,18853,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,March,2022,54000,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,April,2022,34639,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,May,2022,22468,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,June,2022,24649,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,July,2022,6772,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,August,2022,45947,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Camp Humphreys,Humphreys B/C,September,2022,20431,camp humphreys,humphreys,,36.96683,127.01315
Army,Revenue,Korea,Seoul,K-16 Community Club,October,2021,17423,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,November,2021,6481,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,December,2021,2379,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,January,2022,6828,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,February,2022,4008,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,March,2022,13424,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,April,2022,11522,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,May,2022,20074,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,June,2022,33518,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,July,2022,4626,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,August,2022,8190,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,Seoul,K-16 Community Club,September,2022,29868,seoul,seoul,seoul,37.566535,126.97797
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,October,2021,160782,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,November,2021,443497,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,December,2021,209038,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,January,2022,294418,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,February,2022,274346,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,March,2022,525506,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,April,2022,164243,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,May,2022,524030,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,June,2022,371993,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,July,2022,289777,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,August,2022,484385,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,AFRC Dragon Hill Lodge,Dragon Hill Lodge,September,2022,401303,afrc dragon hill lodge,afrc dragon hill,,37.53176,126.9813
Army,Revenue,Korea,Daegu,El Guerrero,October,2021,94132,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,November,2021,36651,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,December,2021,72991,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,January,2022,33009,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,February,2022,42694,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,March,2022,52039,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,April,2022,66714,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,May,2022,80112,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,June,2022,73998,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,July,2022,3369,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,August,2022,50790,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,El Guerrero,September,2022,43921,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,October,2021,23337,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,November,2021,37010,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,December,2021,32137,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,January,2022,12180,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,February,2022,15286,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,March,2022,34654,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,April,2022,-3722,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,May,2022,29376,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,June,2022,1806,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,July,2022,2972,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,August,2022,8498,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,State's Grill,September,2022,10659,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,October,2021,0,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,November,2021,72230,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,December,2021,92853,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,January,2022,62504,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,February,2022,43611,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,March,2022,83813,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,April,2022,33949,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,May,2022,100493,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,June,2022,70068,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,July,2022,59952,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,August,2022,40889,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,La Cantina El Guerrero,September,2022,69470,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,October,2021,75776,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,November,2021,28466,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,December,2021,94167,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,January,2022,63857,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,February,2022,62763,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,March,2022,144858,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,April,2022,121634,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,May,2022,70978,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,June,2022,102001,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,July,2022,80688,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,August,2022,96608,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Hilltop,September,2022,120307,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,October,2021,38346,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,November,2021,26085,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,December,2021,40008,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,January,2022,25538,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,February,2022,42799,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,March,2022,64537,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,April,2022,36030,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,May,2022,32815,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,June,2022,70419,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,July,2022,65917,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,August,2022,-2856,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Daegu,Windy City Bowl Grill,September,2022,56660,daegu,daegu,,35.85181,128.60117
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,October,2021,16272,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,November,2021,39619,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,December,2021,77932,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,January,2022,32568,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,February,2022,47924,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,March,2022,28910,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,April,2022,23921,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,May,2022,6107,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,June,2022,29066,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,July,2022,37924,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,August,2022,11012,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Bowl,September,2022,36309,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,October,2021,109678,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,November,2021,138103,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,December,2021,73359,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,January,2022,94650,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,February,2022,87735,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,March,2022,143366,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,April,2022,117210,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,May,2022,109821,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,June,2022,155274,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,July,2022,98663,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,August,2022,96364,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Casey Lodging,September,2022,91857,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,October,2021,38633,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,November,2021,69349,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,December,2021,67165,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,January,2022,44299,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,February,2022,64404,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,March,2022,75139,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,April,2022,58735,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,May,2022,55913,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,June,2022,50367,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,July,2022,6050,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,August,2022,86890,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Gateway Club,September,2022,91307,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,October,2021,7236,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,November,2021,55845,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,December,2021,11992,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,January,2022,17165,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,February,2022,35862,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,March,2022,35845,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,April,2022,31067,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,May,2022,47258,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,June,2022,42849,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,July,2022,24827,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,August,2022,15042,casey / hovey,casey / hovey,,37.91578,127.08444
Army,Revenue,Korea,Casey / Hovey,Warrior's,September,2022,32348,casey / hovey,casey / hovey,,37.91578,127.08444
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,October,2021,26734,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,November,2021,68437,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,December,2021,40877,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,January,2022,34468,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,February,2022,42990,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,March,2022,29492,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,April,2022,37868,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,May,2022,21682,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,June,2022,12208,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,July,2022,9533,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,August,2022,66681,chinhae,chinhae,chinhae,35.133025,128.71004
Navy,Revenue,Korea,Navy Chinhae,Turtle Cove,September,2022,9508,chinhae,chinhae,chinhae,35.133025,128.71004
Army,Revenue,Japan,Camp Zama Army,SHA Club,October,2021,1251,camp zama,zama,zama,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,November,2021,4283,camp zama,zama,zama,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,December,2021,1232,camp zama,zama,zama,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,January,2022,3258,camp zama,zama,zama,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,February,2022,1428,camp zama,zama,zama,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,March,2022,0,camp zama,zama,zama,35.488587,139.40767
